lemma	homonym	new_para	origin
iltakymmeinen	1	NOUN_SIEMEN	aok
iltainen	1	NOUN_AAKKOSTAMINEN	aok
imurauhainen	1	NOUN_AAKKOSTAMINEN	aok
isoneloinen	1	NOUN_AAKKOSTAMINEN	aok
itujyväinen	1	NOUN_KYLKIÄINEN	aok
jantuinen	1	NOUN_AAKKOSTAMINEN	aok
jokuinen	1	PRON_JOKAINEN	aok
juoksijahevoinen	1	NOUN_AAKKOSTAMINEN	aok
jyväinen	1	NOUN_KYLKIÄINEN	aok
jälkiruokalautainen	1	NOUN_AAKKOSTAMINEN	aok
jäniksenpoikainen	1	NOUN_AAKKOSTAMINEN	aok
jänöinen	1	NOUN_KYLKIÄINEN	aok
kaalikärpäinen	1	NOUN_KYLKIÄINEN	aok
kaaliperhoinen	1	NOUN_AAKKOSTAMINEN	aok
kahukärpäinen	1	NOUN_KYLKIÄINEN	aok
kahvikuppoinen	1	NOUN_AAKKOSTAMINEN	aok
kaijainen	1	NOUN_AAKKOSTAMINEN	aok
kakkoinen	1	NOUN_AAKKOSTAMINEN	aok
kakkosneloinen	1	NOUN_AAKKOSTAMINEN	aok
kaksoinen	1	NOUN_AAKKOSTAMINEN	aok
kalanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kanainen	1	NOUN_AAKKOSTAMINEN	aok
kananpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kangasperhoinen	1	NOUN_AAKKOSTAMINEN	aok
kankkuinen	1	NOUN_AAKKOSTAMINEN	aok
karhunpoikainen	1	NOUN_AAKKOSTAMINEN	aok
karotiskeräinen	1	NOUN_KYLKIÄINEN	aok
kasvislautainen	1	NOUN_AAKKOSTAMINEN	aok
katealuinen	1	NOUN_AAKKOSTAMINEN	aok
katelautainen	1	NOUN_AAKKOSTAMINEN	aok
kaularauhainen	1	NOUN_AAKKOSTAMINEN	aok
kehruurauhainen	1	NOUN_AAKKOSTAMINEN	aok
kehrääjäperhoinen	1	NOUN_AAKKOSTAMINEN	aok
keinuhevoinen	1	NOUN_AAKKOSTAMINEN	aok
keltakuumehyttyinen	1	NOUN_KYLKIÄINEN	aok
keltaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
keltarauhainen	1	NOUN_AAKKOSTAMINEN	aok
keppihevoinen	1	NOUN_AAKKOSTAMINEN	aok
keppoinen	1	NOUN_AAKKOSTAMINEN	aok
kertakäyttölautainen	1	NOUN_AAKKOSTAMINEN	aok
kerttuinen	1	NOUN_AAKKOSTAMINEN	aok
keskoinen	1	NOUN_AAKKOSTAMINEN	aok
keskusjyväinen	1	NOUN_KYLKIÄINEN	aok
kesyhevoinen	1	NOUN_AAKKOSTAMINEN	aok
ketunpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kielikukkainen	1	NOUN_AAKKOSTAMINEN	aok
kiiltokärpäinen	1	NOUN_KYLKIÄINEN	aok
kiitäjäperhoinen	1	NOUN_AAKKOSTAMINEN	aok
kilpahevoinen	1	NOUN_AAKKOSTAMINEN	aok
kilpirauhainen	1	NOUN_AAKKOSTAMINEN	aok
kimalaiskärpäinen	1	NOUN_KYLKIÄINEN	aok
kirjainen	1	NOUN_AAKKOSTAMINEN	aok
kirjekyyhkyinen	1	NOUN_KYLKIÄINEN	aok
kirjelappuinen	1	NOUN_AAKKOSTAMINEN	aok
kissanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kituinen	1	NOUN_AAKKOSTAMINEN	aok
kivenmuruinen	1	NOUN_AAKKOSTAMINEN	aok
koiperhoinen	1	NOUN_AAKKOSTAMINEN	aok
koisaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
kolehtilautainen	1	NOUN_AAKKOSTAMINEN	aok
kolmoinen	1	NOUN_AAKKOSTAMINEN	aok
kolttoinen	1	NOUN_AAKKOSTAMINEN	aok
korkkihuokoinen	1	NOUN_AAKKOSTAMINEN	aok
korvasylkirauhainen	1	NOUN_AAKKOSTAMINEN	aok
kotkanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kotvainen	1	NOUN_AAKKOSTAMINEN	aok
kukkakärpäinen	1	NOUN_KYLKIÄINEN	aok
kukkainen	1	NOUN_AAKKOSTAMINEN	aok
kukkoinen	1	NOUN_AAKKOSTAMINEN	aok
kukkopoikainen	1	NOUN_AAKKOSTAMINEN	aok
kukonpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kulkuinen	1	NOUN_AAKKOSTAMINEN	aok
kulkuyökköinen	1	NOUN_KYLKIÄINEN	aok
kullanmuruinen	1	NOUN_AAKKOSTAMINEN	aok
kultahiukkainen	1	NOUN_AAKKOSTAMINEN	aok
kultajyväinen	1	NOUN_KYLKIÄINEN	aok
kultainen	1	NOUN_AAKKOSTAMINEN	aok
kuomainen	1	NOUN_AAKKOSTAMINEN	aok
kuormahevoinen	1	NOUN_AAKKOSTAMINEN	aok
kuppoinen	1	NOUN_AAKKOSTAMINEN	aok
kutoinen	1	NOUN_AAKKOSTAMINEN	aok
kuukuinen	1	NOUN_AAKKOSTAMINEN	aok
kuusamaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
kuusenneulainen	1	NOUN_AAKKOSTAMINEN	aok
kuutoinen	1	NOUN_AAKKOSTAMINEN	aok
kvasihiukkainen	1	NOUN_AAKKOSTAMINEN	aok
kylmäverihevoinen	1	NOUN_AAKKOSTAMINEN	aok
kylvömailainen	1	NOUN_AAKKOSTAMINEN	aok
kyläpöllöinen	1	NOUN_KYLKIÄINEN	aok
kymmeinen	1	NUM_KYMMENEN	aok
kymmeneuroinen	1	NOUN_AAKKOSTAMINEN	aok
kymmenmarkkainen	1	NOUN_AAKKOSTAMINEN	aok
kyntöhevoinen	1	NOUN_AAKKOSTAMINEN	aok
kyyhkyinen	1	NOUN_KYLKIÄINEN	aok
kyyhkysenpoikainen	1	NOUN_AAKKOSTAMINEN	aok
kyynelrauhainen	1	NOUN_AAKKOSTAMINEN	aok
kyytihevoinen	1	NOUN_AAKKOSTAMINEN	aok
käenpoikainen	1	NOUN_AAKKOSTAMINEN	aok
käköinen	1	NOUN_KYLKIÄINEN	aok
käpyrauhainen	1	NOUN_AAKKOSTAMINEN	aok
kärpäinen	1	NOUN_KYLKIÄINEN	aok
kätöinen	1	NOUN_KYLKIÄINEN	aok
kääpiöohrakärpäinen	1	NOUN_KYLKIÄINEN	aok
kääriäisperhoinen	1	NOUN_AAKKOSTAMINEN	aok
lahjahevoinen	1	NOUN_AAKKOSTAMINEN	aok
lampaantäikärpäinen	1	NOUN_KYLKIÄINEN	aok
lanttuperhoinen	1	NOUN_AAKKOSTAMINEN	aok
lapainen	1	NOUN_AAKKOSTAMINEN	aok
lappuinen	1	NOUN_AAKKOSTAMINEN	aok
lapsoinen	1	NOUN_AAKKOSTAMINEN	aok
lasinaluinen	1	NOUN_AAKKOSTAMINEN	aok
lasinpalainen	1	NOUN_AAKKOSTAMINEN	aok
lastuinen	1	NOUN_AAKKOSTAMINEN	aok
lautainen	1	NOUN_AAKKOSTAMINEN	aok
lehmäinen	1	ADJ_KYLMÄJÄRKINEN	aok
lehtivihreähiukkainen	1	NOUN_AAKKOSTAMINEN	aok
leikkelelautainen	1	NOUN_AAKKOSTAMINEN	aok
leikkihevoinen	1	NOUN_AAKKOSTAMINEN	aok
leipälautainen	1	NOUN_AAKKOSTAMINEN	aok
leipänen	1	NOUN_KYLKIÄINEN	aok
leipäpalainen	1	NOUN_AAKKOSTAMINEN	aok
leivoinen	1	NOUN_AAKKOSTAMINEN	aok
leivänmuruinen	1	NOUN_AAKKOSTAMINEN	aok
leivänpalainen	1	NOUN_AAKKOSTAMINEN	aok
levylautainen	1	NOUN_AAKKOSTAMINEN	aok
liemilautainen	1	NOUN_AAKKOSTAMINEN	aok
lihakärpäinen	1	NOUN_KYLKIÄINEN	aok
lihanpalainen	1	NOUN_AAKKOSTAMINEN	aok
lihapalainen	1	NOUN_AAKKOSTAMINEN	aok
liinainen	1	NOUN_AAKKOSTAMINEN	aok
limarauhainen	1	NOUN_AAKKOSTAMINEN	aok
linnunpoikainen	1	NOUN_AAKKOSTAMINEN	aok
lintuinen	1	NOUN_AAKKOSTAMINEN	aok
lippuinen	1	NOUN_AAKKOSTAMINEN	aok
listaykköinen	1	NOUN_KYLKIÄINEN	aok
lisäkilpirauhainen	1	NOUN_AAKKOSTAMINEN	aok
lohenpoikainen	1	NOUN_AAKKOSTAMINEN	aok
lohiperhoinen	1	NOUN_AAKKOSTAMINEN	aok
loiskärpäinen	1	NOUN_KYLKIÄINEN	aok
luhtakerttuinen	1	NOUN_AAKKOSTAMINEN	aok
lukuinen	1	NOUN_AAKKOSTAMINEN	aok
luomitukirauhainen	1	NOUN_AAKKOSTAMINEN	aok
lutuinen	1	ADJ_AAKKOSELLINEN	aok
luuvitoinen	1	NOUN_AAKKOSTAMINEN	aok
lämminverihevoinen	1	NOUN_AAKKOSTAMINEN	aok
maammoinen	1	NOUN_AAKKOSTAMINEN	aok
maayökköinen	1	NOUN_KYLKIÄINEN	aok
mahanesterauhainen	1	NOUN_AAKKOSTAMINEN	aok
maharauhainen	1	NOUN_AAKKOSTAMINEN	aok
mahlakärpäinen	1	NOUN_KYLKIÄINEN	aok
mailainen	1	NOUN_AAKKOSTAMINEN	aok
maitorauhainen	1	NOUN_AAKKOSTAMINEN	aok
malariahyttyinen	1	NOUN_KYLKIÄINEN	aok
maljainen	1	NOUN_AAKKOSTAMINEN	aok
marjatuokkoinen	1	NOUN_AAKKOSTAMINEN	aok
markkainen	1	NOUN_AAKKOSTAMINEN	aok
-markkainen	1	NOUN_AAKKOSTAMINEN	aok
matoinen	1	NOUN_AAKKOSTAMINEN	aok
merihevoinen	1	NOUN_AAKKOSTAMINEN	aok
mesirauhainen	1	NOUN_AAKKOSTAMINEN	aok
metallihiukkainen	1	NOUN_AAKKOSTAMINEN	aok
miekkoinen	1	NOUN_AAKKOSTAMINEN	aok
mittariperhoinen	1	NOUN_AAKKOSTAMINEN	aok
morseaakkoinen	1	NOUN_AAKKOSTAMINEN	aok
mulloinen	1	NOUN_AAKKOSTAMINEN	aok
munuaiskeräinen	1	NOUN_KYLKIÄINEN	aok
muovilautainen	1	NOUN_AAKKOSTAMINEN	aok
muruinen	1	NOUN_AAKKOSTAMINEN	aok
myrkkyrauhainen	1	NOUN_AAKKOSTAMINEN	aok
mämmituokkoinen	1	NOUN_AAKKOSTAMINEN	aok
männynneulainen	1	NOUN_AAKKOSTAMINEN	aok
mänty-yökköinen	1	NOUN_KYLKIÄINEN	aok
naarashevoinen	1	NOUN_AAKKOSTAMINEN	aok
nahkarukkainen	1	NOUN_AAKKOSTAMINEN	aok
naikkoinen	1	NOUN_AAKKOSTAMINEN	aok
namuinen	1	NOUN_AAKKOSTAMINEN	aok
naurisperhoinen	1	NOUN_AAKKOSTAMINEN	aok
neitoinen	1	NOUN_AAKKOSTAMINEN	aok
neitoperhoinen	1	NOUN_AAKKOSTAMINEN	aok
neloinen	1	NOUN_AAKKOSTAMINEN	aok
neulainen	1	NOUN_AAKKOSTAMINEN	aok
niitty-yökköinen	1	NOUN_KYLKIÄINEN	aok
nimikkohevoinen	1	NOUN_AAKKOSTAMINEN	aok
nitomahakainen	1	NOUN_AAKKOSTAMINEN	aok
nivuinen	1	NOUN_AAKKOSTAMINEN	aok
nivusrauhainen	1	NOUN_AAKKOSTAMINEN	aok
nokkavarpuinen	1	NOUN_AAKKOSTAMINEN	aok
nokkoinen	1	NOUN_AAKKOSTAMINEN	aok
nokkosperhoinen	1	NOUN_AAKKOSTAMINEN	aok
nokoinen	1	NOUN_AAKKOSTAMINEN	aok
noroinen	1	NOUN_AAKKOSTAMINEN	aok
nunnaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
nurmimailainen	1	NOUN_AAKKOSTAMINEN	aok
nystymukulakuukuinen	1	NOUN_AAKKOSTAMINEN	aok
ohjekirjainen	1	NOUN_AAKKOSTAMINEN	aok
ohjelmavihkoinen	1	NOUN_AAKKOSTAMINEN	aok
omenakärpäinen	1	NOUN_KYLKIÄINEN	aok
opaskirjainen	1	NOUN_AAKKOSTAMINEN	aok
opasvihkoinen	1	NOUN_AAKKOSTAMINEN	aok
orasyökköinen	1	NOUN_KYLKIÄINEN	aok
oravanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
osainen	1	NOUN_AAKKOSTAMINEN	aok
pahainen	1	NOUN_AAKKOSTAMINEN	aok
pahvilautainen	1	NOUN_AAKKOSTAMINEN	aok
pakkainen	1	NOUN_AAKKOSTAMINEN	aok
palainen	1	NOUN_AAKKOSTAMINEN	aok
palloinen	1	NOUN_AAKKOSTAMINEN	aok
paperilappuinen	1	NOUN_AAKKOSTAMINEN	aok
paperinpalainen	1	NOUN_AAKKOSTAMINEN	aok
paperipalainen	1	NOUN_AAKKOSTAMINEN	aok
pariaironeloinen	1	NOUN_AAKKOSTAMINEN	aok
paskainen	1	ADJ_AAKKOSELLINEN	aok
paukkupakkainen	1	NOUN_AAKKOSTAMINEN	aok
peippoinen	1	NOUN_AAKKOSTAMINEN	aok
pennoinen	1	NOUN_AAKKOSTAMINEN	aok
perhoinen	1	NOUN_AAKKOSTAMINEN	aok
petokärpäinen	1	NOUN_KYLKIÄINEN	aok
pienaakkoinen	1	NOUN_AAKKOSTAMINEN	aok
pihapunavarpuinen	1	NOUN_AAKKOSTAMINEN	aok
piikainen	1	NOUN_AAKKOSTAMINEN	aok
piirainen	1	NOUN_AAKKOSTAMINEN	aok
pikkainen	1	ADJ_AAKKOSELLINEN	aok
pikkuinen	1	ADJ_AAKKOSELLINEN	aok
pikkupakkainen	1	NOUN_AAKKOSTAMINEN	aok
pikkuvarpuinen	1	NOUN_AAKKOSTAMINEN	aok
piruinen	1	NOUN_AAKKOSTAMINEN	aok
poikainen	1	NOUN_AAKKOSTAMINEN	aok
pojuinen	1	NOUN_AAKKOSTAMINEN	aok
porkkanakärpäinen	1	NOUN_KYLKIÄINEN	aok
posliinilautainen	1	NOUN_AAKKOSTAMINEN	aok
postihevoinen	1	NOUN_AAKKOSTAMINEN	aok
przewalskinhevoinen	1	NOUN_AAKKOSTAMINEN	aok
pulmuinen	1	NOUN_AAKKOSTAMINEN	aok
punavarpuinen	1	NOUN_AAKKOSTAMINEN	aok
puoliverihevoinen	1	NOUN_AAKKOSTAMINEN	aok
puroinen	1	NOUN_AAKKOSTAMINEN	aok
puuhevoinen	1	NOUN_AAKKOSTAMINEN	aok
puulautainen	1	NOUN_AAKKOSTAMINEN	aok
puunpalainen	1	NOUN_AAKKOSTAMINEN	aok
puupalainen	1	NOUN_AAKKOSTAMINEN	aok
päivänen	1	NOUN_KYLKIÄINEN	aok
päiväperhoinen	1	NOUN_AAKKOSTAMINEN	aok
pääkalloperhoinen	1	NOUN_AAKKOSTAMINEN	aok
päänaluinen	1	NOUN_AAKKOSTAMINEN	aok
pääskyinen	1	NOUN_KYLKIÄINEN	aok
pöllöinen	1	NOUN_KYLKIÄINEN	aok
pölyhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
raatokärpäinen	1	NOUN_KYLKIÄINEN	aok
rahtuinen	1	NOUN_AAKKOSTAMINEN	aok
rakoinen	1	NOUN_AAKKOSTAMINEN	aok
rappuinen	1	NOUN_AAKKOSTAMINEN	aok
rasvarauhainen	1	NOUN_AAKKOSTAMINEN	aok
ratsuhevoinen	1	NOUN_AAKKOSTAMINEN	aok
rauhainen	1	NOUN_AAKKOSTAMINEN	aok
rauhankyyhkyinen	1	NOUN_KYLKIÄINEN	aok
rautahevoinen	1	NOUN_AAKKOSTAMINEN	aok
rautanokkoinen	1	NOUN_AAKKOSTAMINEN	aok
rautaykköinen	1	NOUN_KYLKIÄINEN	aok
ravihevoinen	1	NOUN_AAKKOSTAMINEN	aok
rehumailainen	1	NOUN_AAKKOSTAMINEN	aok
rieskainen	1	NOUN_AAKKOSTAMINEN	aok
riidanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
riikinkukonpoikainen	1	NOUN_AAKKOSTAMINEN	aok
riisivarpuinen	1	NOUN_AAKKOSTAMINEN	aok
rintamaukkoinen	1	NOUN_AAKKOSTAMINEN	aok
rintarauhainen	1	NOUN_AAKKOSTAMINEN	aok
rippuinen	1	NOUN_AAKKOSTAMINEN	aok
ritariperhoinen	1	NOUN_AAKKOSTAMINEN	aok
romanssinpoikainen	1	NOUN_AAKKOSTAMINEN	aok
ronttoinen	1	NOUN_AAKKOSTAMINEN	aok
ropoinen	1	NOUN_AAKKOSTAMINEN	aok
rotuhevoinen	1	NOUN_AAKKOSTAMINEN	aok
rukkainen	1	NOUN_AAKKOSTAMINEN	aok
ruoansulatusrauhainen	1	NOUN_AAKKOSTAMINEN	aok
ruokalautainen	1	NOUN_AAKKOSTAMINEN	aok
ruokokerttuinen	1	NOUN_AAKKOSTAMINEN	aok
rusohiukkainen	1	NOUN_AAKKOSTAMINEN	aok
rystyinen	1	NOUN_KYLKIÄINEN	aok
rytikerttuinen	1	NOUN_AAKKOSTAMINEN	aok
saivartajakärpäinen	1	NOUN_KYLKIÄINEN	aok
salaattilautainen	1	NOUN_AAKKOSTAMINEN	aok
sammakonpoikainen	1	NOUN_AAKKOSTAMINEN	aok
sanainen	1	NOUN_AAKKOSTAMINEN	aok
sataeuroinen	1	NOUN_AAKKOSTAMINEN	aok
satalappuinen	1	NOUN_AAKKOSTAMINEN	aok
satamarkkainen	1	NOUN_AAKKOSTAMINEN	aok
satainen	1	NOUN_AAKKOSTAMINEN	aok
seinäkukkainen	1	NOUN_AAKKOSTAMINEN	aok
seitoinen	1	NOUN_AAKKOSTAMINEN	aok
selkoinen	1	ADJ_AAKKOSELLINEN	aok
selkoinen	2	NOUN_AAKKOSTAMINEN	aok
semmoinen	1	ADJ_AAKKOSELLINEN	aok
serkkuinen	1	NOUN_AAKKOSTAMINEN	aok
shirenhevoinen	1	NOUN_AAKKOSTAMINEN	aok
siitepölyhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
silkkiperhoinen	1	NOUN_AAKKOSTAMINEN	aok
silkkirauhainen	1	NOUN_AAKKOSTAMINEN	aok
sinimailainen	1	NOUN_AAKKOSTAMINEN	aok
sinisiipiperhoinen	1	NOUN_AAKKOSTAMINEN	aok
sinitähtöinen	1	NOUN_KYLKIÄINEN	aok
sipulikärpäinen	1	NOUN_KYLKIÄINEN	aok
sirkushevoinen	1	NOUN_AAKKOSTAMINEN	aok
sirppimailainen	1	NOUN_AAKKOSTAMINEN	aok
siruinen	1	NOUN_AAKKOSTAMINEN	aok
siskoinen	1	NOUN_AAKKOSTAMINEN	aok
sisäeriterauhainen	1	NOUN_AAKKOSTAMINEN	aok
sisäeritysrauhainen	1	NOUN_AAKKOSTAMINEN	aok
sitruunaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
sokerinpalainen	1	NOUN_AAKKOSTAMINEN	aok
sokeripalainen	1	NOUN_AAKKOSTAMINEN	aok
sormiaakkoinen	1	NOUN_AAKKOSTAMINEN	aok
sorsanpoikainen	1	NOUN_AAKKOSTAMINEN	aok
sotahevoinen	1	NOUN_AAKKOSTAMINEN	aok
sukainen	1	NOUN_AAKKOSTAMINEN	aok
sukaskärpäinen	1	NOUN_KYLKIÄINEN	aok
sukupuolirauhainen	1	NOUN_AAKKOSTAMINEN	aok
sukurauhainen	1	NOUN_AAKKOSTAMINEN	aok
sulhainen	1	NOUN_AAKKOSTAMINEN	aok
suolirauhainen	1	NOUN_AAKKOSTAMINEN	aok
suomenhevoinen	1	NOUN_AAKKOSTAMINEN	aok
suruvaippaperhoinen	1	NOUN_AAKKOSTAMINEN	aok
suukkoinen	1	NOUN_AAKKOSTAMINEN	aok
suupalainen	1	NOUN_AAKKOSTAMINEN	aok
suuraakkoinen	1	NOUN_AAKKOSTAMINEN	aok
sydänkäpyinen	1	NOUN_KYLKIÄINEN	aok
sylkirauhainen	1	NOUN_AAKKOSTAMINEN	aok
syöttölautainen	1	NOUN_AAKKOSTAMINEN	aok
säteilyhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
taidelautainen	1	NOUN_AAKKOSTAMINEN	aok
taivoinen	1	NOUN_AAKKOSTAMINEN	aok
talirauhainen	1	NOUN_AAKKOSTAMINEN	aok
talvipakkainen	1	NOUN_AAKKOSTAMINEN	aok
tammahevoinen	1	NOUN_AAKKOSTAMINEN	aok
tammipunavarpuinen	1	NOUN_AAKKOSTAMINEN	aok
teatterikärpäinen	1	NOUN_KYLKIÄINEN	aok
tekokukkainen	1	NOUN_AAKKOSTAMINEN	aok
tekoinen	1	NOUN_AAKKOSTAMINEN	aok
teppoinen	1	NOUN_AAKKOSTAMINEN	aok
tiedonjyväinen	1	NOUN_KYLKIÄINEN	aok
tiedonmuruinen	1	NOUN_AAKKOSTAMINEN	aok
tikkainen	1	NOUN_AAKKOSTAMINEN	aok
tilkkainen	1	NOUN_AAKKOSTAMINEN	aok
tinalautainen	1	NOUN_AAKKOSTAMINEN	aok
tollainen	1	ADJ_AAKKOSELLINEN	aok
tommoinen	1	ADJ_AAKKOSELLINEN	aok
tomuhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
troijanhevoinen	1	NOUN_AAKKOSTAMINEN	aok
tsetsekärpäinen	1	NOUN_KYLKIÄINEN	aok
tuhatlappuinen	1	NOUN_AAKKOSTAMINEN	aok
tuhatmarkkainen	1	NOUN_AAKKOSTAMINEN	aok
tulikärpäinen	1	NOUN_KYLKIÄINEN	aok
tulipalopakkainen	1	NOUN_AAKKOSTAMINEN	aok
tumajyväinen	1	NOUN_KYLKIÄINEN	aok
tuntokeräinen	1	NOUN_KYLKIÄINEN	aok
tuokkoinen	1	NOUN_AAKKOSTAMINEN	aok
turkainen	1	NOUN_AAKKOSTAMINEN	aok
tuuloinen	1	NOUN_AAKKOSTAMINEN	aok
tympöinen	1	NOUN_KYLKIÄINEN	aok
tyttöinen	1	NOUN_KYLKIÄINEN	aok
työhevoinen	1	NOUN_AAKKOSTAMINEN	aok
työrukkainen	1	NOUN_AAKKOSTAMINEN	aok
tähtöinen	1	NOUN_KYLKIÄINEN	aok
täikärpäinen	1	NOUN_KYLKIÄINEN	aok
täpläperhoinen	1	NOUN_AAKKOSTAMINEN	aok
tätöinen	1	NOUN_KYLKIÄINEN	aok
täysiverihevoinen	1	NOUN_AAKKOSTAMINEN	aok
töppöinen	1	NOUN_KYLKIÄINEN	aok
ukkoinen	1	NOUN_AAKKOSTAMINEN	aok
umpirauhainen	1	NOUN_AAKKOSTAMINEN	aok
unoinen	1	NOUN_AAKKOSTAMINEN	aok
uroshevoinen	1	NOUN_AAKKOSTAMINEN	aok
vaellusyökköinen	1	NOUN_KYLKIÄINEN	aok
vaharauhainen	1	NOUN_AAKKOSTAMINEN	aok
vakkainen	1	NOUN_AAKKOSTAMINEN	aok
varpuinen	1	NOUN_AAKKOSTAMINEN	aok
varsiyökköinen	1	NOUN_KYLKIÄINEN	aok
vastahiukkainen	1	NOUN_AAKKOSTAMINEN	aok
vaunuhevoinen	1	NOUN_AAKKOSTAMINEN	aok
vehnäinen	1	NOUN_KYLKIÄINEN	aok
veikkoinen	1	NOUN_AAKKOSTAMINEN	aok
venoinen	1	NOUN_AAKKOSTAMINEN	aok
venttiilinlautainen	1	NOUN_AAKKOSTAMINEN	aok
verisuonikeräinen	1	NOUN_KYLKIÄINEN	aok
vesihiukkainen	1	NOUN_AAKKOSTAMINEN	aok
vesiperhoinen	1	NOUN_AAKKOSTAMINEN	aok
vesitilkkainen	1	NOUN_AAKKOSTAMINEN	aok
vesivehnäinen	1	NOUN_KYLKIÄINEN	fiwiktionary
viemärihyttyinen	1	NOUN_KYLKIÄINEN	aok
viherhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
viherrauhainen	1	NOUN_AAKKOSTAMINEN	aok
vihervarpuinen	1	NOUN_AAKKOSTAMINEN	aok
vihkoinen	1	NOUN_AAKKOSTAMINEN	aok
viisikymmenmarkkainen	1	NOUN_AAKKOSTAMINEN	aok
viisimarkkainen	1	NOUN_AAKKOSTAMINEN	aok
viisisatainen	1	NOUN_AAKKOSTAMINEN	aok
viitakerttuinen	1	NOUN_AAKKOSTAMINEN	aok
viitoinen	1	NOUN_AAKKOSTAMINEN	aok
villalapainen	1	NOUN_AAKKOSTAMINEN	aok
villihevoinen	1	NOUN_AAKKOSTAMINEN	aok
vipuinen	1	NOUN_AAKKOSTAMINEN	aok
virtainen	1	NOUN_AAKKOSTAMINEN	aok
vitoinen	1	NOUN_AAKKOSTAMINEN	aok
voilautainen	1	NOUN_AAKKOSTAMINEN	aok
voileipälautainen	1	NOUN_AAKKOSTAMINEN	aok
voimisteluhevoinen	1	NOUN_AAKKOSTAMINEN	aok
vuokrahevoinen	1	NOUN_AAKKOSTAMINEN	aok
väkäinen	1	NOUN_KYLKIÄINEN	aok
värinokkoinen	1	NOUN_AAKKOSTAMINEN	aok
ydinhiukkainen	1	NOUN_AAKKOSTAMINEN	aok
ykköinen	1	NOUN_KYLKIÄINEN	aok
yökköinen	1	NOUN_KYLKIÄINEN	aok
yöpakkainen	1	NOUN_AAKKOSTAMINEN	aok
yöperhoinen	1	NOUN_AAKKOSTAMINEN	aok
ääkköinen	1	NOUN_KYLKIÄINEN	aok
4H-kerholanen	1	NOUN_AAKKOSTAMINEN	aok
aakkosittanen	1	ADJ_AAKKOSELLINEN	aok
aalloittanen	1	ADJ_AAKKOSELLINEN	aok
aaltoilevareunanen	1	ADJ_AAKKOSELLINEN	aok
-aaltonen	1	ADJ_AAKKOSELLINEN	aok
aaltomanen	1	ADJ_AAKKOSELLINEN	aok
aaltoreunanen	1	ADJ_AAKKOSELLINEN	aok
aamianen	1	NOUN_AAKKOSTAMINEN	aok
aamuvarhanen	1	NOUN_AAKKOSTAMINEN	aok
aapianen	1	NOUN_AAKKOSTAMINEN	aok
aasialanen	1	ADJ_AAKKOSELLINEN	aok
aasialaisamerikkalanen	1	NOUN_AAKKOSTAMINEN	aok
aasimanen	1	ADJ_AAKKOSELLINEN	aok
aataminaikanen	1	ADJ_AAKKOSELLINEN	aok
aatelisnanen	1	NOUN_AAKKOSTAMINEN	aok
-aattenen	1	ADJ_AAKKOSELLINEN	aok
aavemanen	1	ADJ_AAKKOSELLINEN	aok
aavistuksenomanen	1	ADJ_AAKKOSELLINEN	aok
aberdeenilänen	1	ADJ_KYLMÄJÄRKINEN	aok
abessinialanen	1	NOUN_AAKKOSTAMINEN	aok
acadialanen	1	NOUN_AAKKOSTAMINEN	aok
adonismanen	1	ADJ_AAKKOSELLINEN	aok
adoptiokelponen	1	ADJ_AAKKOSELLINEN	aok
afganistanilanen	1	ADJ_AAKKOSELLINEN	aok
afganistanilanen	2	NOUN_AAKKOSTAMINEN	aok
afganistanilanen	3	NOUN_AAKKOSTAMINEN	aok
afganistanilanen	4	NOUN_AAKKOSTAMINEN	aok
afrikanlepinkänen	1	NOUN_KYLKIÄINEN	aok
afrikkalanen	1	ADJ_AAKKOSELLINEN	aok
afrikkalaisamerikkalanen	1	NOUN_AAKKOSTAMINEN	aok
afroaasialanen	1	ADJ_AAKKOSELLINEN	aok
afroaasialanen	2	NOUN_AAKKOSTAMINEN	aok
afroamerikkalanen	1	ADJ_AAKKOSELLINEN	aok
afroamerikkalanen	2	NOUN_AAKKOSTAMINEN	aok
ahdaskatsenen	1	ADJ_AAKKOSELLINEN	aok
ahdasnäkönen	1	ADJ_KYLMÄJÄRKINEN	aok
ahdasrajanen	1	ADJ_AAKKOSELLINEN	aok
ahdinmalluanen	1	NOUN_AAKKOSTAMINEN	aok
ahlaislanen	1	ADJ_AAKKOSELLINEN	aok
ahlaislanen	2	NOUN_AAKKOSTAMINEN	aok
ahmattimanen	1	ADJ_AAKKOSELLINEN	aok
